file,phonemes
múnlaithe.wav,mˠ uː n̻ˠ l̻ˠ iː
polaiteoir.wav,ˈ pˠ o l̻ˠ ə tʲ o ɾʲ
treascartha.wav,tʲ ɾʲ a sˠ k ə ɾ̥ˠ ə
Rúisis.wav,ˈ ɾˠ uː ʃ ə ʃ
deimhnigh.wav,ˈ dʲ e vʲ nʲ iː
sócúlach.wav,ˈ sˠ oː k u l̻ˠ a h
nuta.wav,ˈ n̻ˠ a t̪ˠ ə
abhann.wav,ˈ au n̻ˠ
pleanáilte.wav,ˈ pʲ lʲ a n̻ˠ aː lʲ tʲ ə
lomnochtacht.wav,ˈ l̻ˠ o mˠ n̻ˠ a ɾˠ t̪ˠ a x t̪ˠ
Iarúsailéim.wav,ˈ iˑə ˈ ɾˠ uː sˠ ə lʲ eː mʲ
dlíthíocht.wav,ˈ dʲ lʲ iː ˈ h iː ɾˠ t̪ˠ
bogán.wav,ˈ bˠ o ɡ a n̻ˠ
taifigh.wav,t̪ˠ a fʲ iː
torannach.wav,ˈ t̪ˠ a ɾˠ ə n̻ˠ a h
aireachtáil.wav,ˈ a ɾʲ a ɾˠ t̪ˠ a lʲ
íoc.wav,ˈ iː k
aireagal.wav,ˈ a ɾʲ ə ɡ ə l̻ˠ
micreascópach.wav,mʲ i c ɾʲ ə sˠ k oː pˠ a h
coigistithe.wav,k o ɟ i ʃ tʲ iː
anchaoi.wav,ˈ a n̻ˠ x iː
callshaothach.wav,k o l̻ˠ h iː h a h
céiticeach.wav,c eː tʲ i c a h
glár.wav,ˈ ɡ l̻ˠ aː ɾˠ
Peiriúch.wav,ˈ pʲ e ɾʲ uː h
praiticiúil.wav,ˈ pˠ ɾˠ a tʲ ə c u lʲ
dil.wav,ˈ dʲ i lʲ
mórbhealach.wav,ˈ mˠ oː ɾˠ ˈ vʲ o l̻ˠ a h
gáis.wav,ˈ ɡ aː ʃ
marthanas.wav,mˠ a ɾ̥ˠ ə n̻ˠ ə sˠ
balsa.wav,bˠ o l̻ˠ sˠ ə
forleathadh.wav,fˠ a ɾˠ lʲ ə h uː
toimhdigh.wav,ˈ t̪ˠ o vʲ dʲ iː
tearcbhruite.wav,ˈ tʲ a ɾˠ k vˠ ɾˠ ə tʲ ə
baitsiléara.wav,bˠ a tʲ ʃ i lʲ eː ɾˠ ə
bunchuspóir.wav,bˠ u ŋ ə x ə sˠ pˠ o ɾʲ
cillí.wav,ˈ c i l̻ʲ iː
cuasphlána.wav,ˈ k uˑə sˠ pˠ h l̻ˠ aː n̻ˠ ə
neamhnigh.wav,ˈ nʲ au nʲ iː
stainnín.wav,ˈ sˠ t̪ˠ a n̻ʲ i nʲ
saortha.wav,sˠ iː ɾ̥ˠ ə
comhfhuaim.wav,ˈ k oː ˈ ua mʲ
gléigeal.wav,ˈ ɟ lʲ eː ɟ ə l̻ˠ
liotúirge.wav,ˈ l̻ʲ i t̪ˠ u ɾʲ ɟ ə
claonadh.wav,ˈ k l̻ˠ iː n̻ˠ uː
réasún.wav,ˈ ɾˠ eː sˠ u n̻ˠ
greanach.wav,ɟ ɾʲ a n̻ˠ a h
gurd.wav,ɡ uː ɾˠ d̪ˠ
ionramháil.wav,ˈ i n̻ˠ ɾˠ au ə lʲ
aon.wav,ˈ eː n̻ˠ
priacal.wav,ˈ pʲ ɾʲ ia k ə l̻ˠ
leithcheal.wav,ˈ l̻ʲ e hʲ o l̻ˠ
stroighnigh.wav,ˈ sˠ t̪ˠ ɾˠ ai nʲ iː
neamhbheo.wav,ˈ nʲ au ˈ vʲ oː
ceimiceach.wav,ˈ c e mʲ ə c a h
Modhach.wav,ˈ mˠ oː ˈ a h
meath.wav,ˈ mʲ a
Bahámaíoch.wav,ˈ bˠ a h aː mˠ iˑə h
naoidéagú.wav,ˈ n̻ˠ iː dʲ eː ɡ uː
comhthreomharán.wav,ˈ k oː ɾ̥ʲ o vˠ ə ɾˠ a n̻ˠ
sainiúlacht.wav,sˠ a nʲ uː l̻ˠ a ɾˠ t̪ˠ
ainmníochas.wav,a nʲ ə mʲ nʲ ia h ə sˠ
glantóirí.wav,ˈ ɡ l̻ˠ a n̻ˠ ˈ t̪ˠ oː ɾʲ iː
dearthóra.wav,ˈ dʲ aː ˈ ɾˠ h oː ɾˠ ə
amasóin.wav,a mˠ ə sˠ o nʲ
stratam.wav,sˠ t̪ˠ ɾˠ a t̪ˠ ə mˠ
grágach.wav,ɡ ɾˠ aː ɡ a h
mítéar.wav,ˈ mʲ iː ˈ tʲ eː ɾˠ
comhfhreagair.wav,ˈ k oː ˈ ɾʲ aː ɡ ə ɾʲ
fotheidealaigh.wav,fˠ a hʲ ə dʲ ə l̻ˠ iː
cruacha.wav,k ɾˠ ua h ə
fordhath.wav,fˠ oː ɾˠ ɣ ə h
las.wav,ˈ l̻ˠ a sˠ
scian.wav,ˈ ʃ c ia n̻ˠ
faolchú.wav,ˈ fˠ iː l̻ˠ x uː
gliúáil.wav,ˈ ɟ lʲ uː a lʲ
comhlathas.wav,ˈ k oː l̻ˠ a h ə sˠ
an-fhada.wav,ˈ a ˈ n̻ˠ a d̪ˠ ə
maolaitheach.wav,ˈ mˠ iː l̻ˠ i hʲ a h
sú.wav,ˈ sˠ uː
carrbhealach.wav,ˈ k a ɾʲ vʲ ə l̻ˠ ə h
miasniteoir.wav,mʲ ia ʃ nʲ i tʲ o ɾʲ
Afracánach.wav,ˈ a fˠ ɾˠ ə k aː n̻ˠ ə h
hidreacarbón.wav,ˈ h i dʲ ɾʲ ə k ə ɾˠ bˠ o n̻ˠ
amaideacht.wav,ˈ a mˠ ə dʲ a x t̪ˠ
tútach.wav,ˈ t̪ˠ uː t̪ˠ a h
fodhlí.wav,ˈ fˠ o ˈ j lʲ iː
sóúil.wav,ˈ sˠ oː uː lʲ
Giúdach.wav,ˈ ɟ uː d̪ˠ a h
diaitéiteach.wav,ˈ dʲ iˑə ˈ i tʲ eː tʲ ə h
ionathar.wav,ˈ i n̻ˠ ə h ə ɾˠ
beostoc.wav,ˈ bʲ oː sˠ t̪ˠ o k
cleachtas.wav,ˈ c lʲ a x t̪ˠ ə sˠ
slatiascaire.wav,ˈ sˠ l̻ˠ a tʲ iˑə sˠ k ə ɾʲ ə
dócha.wav,ˈ d̪ˠ oː x ə
cneáigh.wav,ˈ c ɾʲ aː j
fonóideach.wav,ˈ fˠ o n̻ˠ o dʲ a h
dodhéantacht.wav,ˈ d̪ˠ o ˈ j eː n̻ˠ t̪ˠ ə ɾˠ t̪ˠ
eachtraí.wav,ˈ a ɾˠ t̪ˠ ɾˠ iː
dol.wav,ˈ d̪ˠ o l̻ˠ
fónáil.wav,ˈ fˠ oː n̻ˠ aː lʲ
athlán.wav,a h l̻ˠ a n̻ˠ
araid.wav,ˈ a ɾˠ ə dʲ
mioneolas.wav,ˈ mʲ i ˈ n̻ˠ oː l̻ˠ ə sˠ
sméideadh.wav,ˈ sˠ mʲ eː dʲ uː
lúfaireacht.wav,ˈ l̻ˠ uː fˠ ə ɾʲ a x t̪ˠ
neamhláithreacht.wav,ˈ n̻ʲ a vˠ ˈ l̻ˠ aː hʲ ɾʲ a x t̪ˠ
céim.wav,ˈ c eː mʲ
stromptha.wav,sˠ t̪ˠ ɾˠ o mˠ pˠ ə
coimeasár.wav,ˈ k o mʲ ə sˠ a ɾˠ
scairdeán.wav,ˈ sˠ k aː ɾˠ dʲ a n̻ˠ
clingeadh.wav,c lʲ i ɲ ɟ uː
sluma.wav,ˈ sˠ l̻ˠ o mˠ ə
steallóg.wav,ʃ tʲ a l̻ˠ o ɡ
aicrileach.wav,ˈ a c ɾʲ ə lʲ ə h
easnach.wav,ˈ a sˠ n̻ˠ a h
cacamas.wav,ˈ k a k ə mˠ ə sˠ
bannú.wav,bˠ a n̻ˠ uː
monailit.wav,ˈ mˠ o n̻ˠ ə lʲ i tʲ
buinneán.wav,ˈ bˠ i nʲ a n̻ˠ
Úire.wav,ˈ uː ɾʲ ə
frithbhuaic.wav,fʲ ɾʲ i hʲ vʲ ua c
tíosach.wav,ˈ tʲ iː sˠ a h
éagsúla.wav,ˈ eː ɡ sˠ u l̻ˠ ə
snua.wav,ˈ sˠ n̻ˠ ua
plód.wav,ˈ pˠ l̻ˠ oː d̪ˠ
comhfhreagras.wav,ˈ k oː ɾʲ a ɡ ɾˠ ə sˠ
múnláil.wav,mˠ uː n̻ˠ l̻ˠ a lʲ
carcair.wav,ˈ k a ɾˠ k ə ɾʲ
fiacla.wav,ˈ fʲ iˑə k l̻ˠ ə
guagacht.wav,ˈ ɡ ua ɡ a x t̪ˠ
leisce.wav,ˈ l̻ʲ e ʃ c ə
ráthaigh.wav,ˈ ɾˠ aː h iː
comhréireacht.wav,k oː ɾʲ eː ɾʲ a ɾˠ t̪ˠ
análaithe.wav,ˈ a ˈ n̻ˠ aː l̻ˠ ə h ə
fuipeáil.wav,ˈ fˠ i pʲ a lʲ
grádaithe.wav,ɡ ɾˠ aː d̪ˠ iː
sraithchomórtas.wav,ˈ sˠ ɾˠ a ˈ h o mˠ o ɾˠ t̪ˠ ə sˠ
svuít.wav,ˈ sˠ vʲ iː tʲ
sleabhctha.wav,ˈ sˠ l̻ˠ au k h ə
citrín.wav,c i tʲ ɾʲ iː nʲ
ainmní.wav,ˈ a nʲ ə mʲ nʲ iː
eisíoch.wav,e ʃ ia h
rabairne.wav,ˈ ɾˠ a bˠ ə ɾˠ nʲ ə
dealú.wav,ˈ dʲ a l̻ˠ uː
idéalaigh.wav,i dʲ eː l̻ˠ iː
ateagmháil.wav,ˈ a tʲ ə ɡ vˠ aː lʲ
éillín.wav,ˈ eː lʲ iː nʲ
lúthchleas.wav,ˈ l̻ˠ uː ç lʲ a sˠ
deimheas.wav,ˈ dʲ e vʲ ə sˠ
drochrún.wav,d̪ˠ ɾˠ o h ɾˠ u n̻ˠ
tarraingthe.wav,ˈ t̪ˠ a ˈ ɾˠ a ɲ h ə
butrach.wav,ˈ bˠ a t̪ˠ ɾˠ a h
leamhán.wav,l̻ʲ au ˈ aː n̻ˠ
beartú.wav,ˈ bʲ a ɾˠ t̪ˠ uː
cúram.wav,ˈ k uː ɾˠ ə mˠ
patról.wav,ˈ pˠ a t̪ˠ ɾˠ o l̻ˠ
cochán.wav,ˈ k a h a n̻ˠ
creathnach.wav,ˈ c ɾʲ a n̻̊ˠ a h
cosúlacht.wav,ˈ k o sˠ uː l̻ˠ a x t̪ˠ
caochthuairim.wav,k iː ɾˠ h ua ɾʲ i mʲ
ortaipéideach.wav,ˈ o ɾˠ t̪ˠ ə pʲ e dʲ a h
leictriú.wav,ˈ l̻ʲ e c tʲ ɾʲ uː
cnagaire.wav,ˈ k ɾˠ a ɡ ə ɾʲ ə
príomhbhóthar.wav,ˈ pʲ ɾʲ iː ˈ vˠ oː h ə ɾˠ
amparsan.wav,a mˠ pˠ ə ɾˠ sˠ ə n̻ˠ
sruthlán.wav,sˠ ɾˠ u h l̻ˠ a n̻ˠ
féiltiúil.wav,ˈ fʲ eː l̻ʲ tʲ u lʲ
dear.wav,ˈ dʲ a ɾˠ
raiméis.wav,ˈ ɾˠ a mʲ e ʃ
cúlgharda.wav,ˈ k uː l̻ˠ ˈ ɣ aː ɾˠ d̪ˠ ə
allúrach.wav,ˈ o l̻ˠ u ɾˠ a h
saoránaigh.wav,sˠ iː ɾˠ aː n̻ˠ iː
coilltiú.wav,k o l̻ʲ tʲ uː
spleách.wav,ˈ sˠ pʲ lʲ aː h
ilbheartóir.wav,i lʲ ə vʲ ə ɾˠ t̪ˠ o ɾʲ
míshibhialta.wav,mʲ iː ç i vʲ ia l̻ˠ t̪ˠ ə
allmhaire.wav,ˈ o l̻ˠ vˠ a ɾʲ ə
micreathonn.wav,mʲ i c ɾʲ ə h ə n̻ˠ
taicleáil.wav,ˈ t̪ˠ a c lʲ aː lʲ
ráthaithe.wav,ˈ ɾˠ aː h ə h ə
burláilte.wav,ˈ bˠ u ɾˠ l̻ˠ aː lʲ tʲ ə
sileadh.wav,ˈ ʃ i lʲ uː
éisealach.wav,ˈ eː ʃ ə l̻ˠ a h
cluichíocht.wav,ˈ k l̻ˠ i hʲ iː a x t̪ˠ
paiteanta.wav,ˈ pˠ a tʲ ə n̻ˠ t̪ˠ ə
comhlántach.wav,ˈ k oː l̻ˠ a n̻ˠ t̪ˠ a h
áibhéalach.wav,ˈ aː vʲ e l̻ˠ a h
toghcheantar.wav,t̪ˠ eː ç ə n̻ˠ t̪ˠ ə ɾˠ
Boisniach.wav,ˈ bˠ o ʃ nʲ iˑə h
anlann.wav,ˈ a n̻ˠ l̻ˠ ə n̻ˠ
stuara.wav,ˈ sˠ t̪ˠ ua ɾˠ ə
scól.wav,ˈ sˠ k oː l̻ˠ
sástacht.wav,ˈ sˠ aː sˠ t̪ˠ a x t̪ˠ
coillteoireacht.wav,k o l̻ʲ tʲ oː ɾʲ a ɾˠ t̪ˠ
seanscéal.wav,ʃ a nʲ ʃ c a l̻ˠ
greim.wav,ˈ ɟ ɾʲ i mʲ
Faróch.wav,ˈ fˠ a ɾˠ o h
líne.wav,ˈ l̻ʲ iː nʲ ə
pléadáil.wav,ˈ pʲ lʲ eː d̪ˠ a lʲ
smeámh.wav,ˈ sˠ mʲ aː au
plástráil.wav,ˈ pˠ l̻ˠ aː sˠ t̪ˠ ɾˠ a lʲ
anois.wav,ə ˈ n̻ˠ i ʃ
baracáid.wav,ˈ bˠ a ɾˠ ə k a dʲ
hibrid.wav,ˈ h i bʲ ɾʲ ə dʲ
bearnaigh.wav,ˈ bʲ aː ɾˠ n̻ˠ iː
draíochtach.wav,ˈ d̪ˠ ɾˠ iː a ɾˠ t̪ˠ a h
caomhach.wav,ˈ k iː vˠ ə h
ómós.wav,ˈ oː mˠ o sˠ
imshruthú.wav,ˈ i mʲ h ɾˠ u h uː
stobarnáilte.wav,sˠ t̪ˠ o bˠ ə ɾˠ n̻ˠ aː lʲ tʲ ə
liopasta.wav,ˈ l̻ʲ i pˠ ə sˠ t̪ˠ ə
eatramhach.wav,ˈ a t̪ˠ ɾˠ ə vˠ a h
aibhéiseach.wav,a vʲ eː ʃ a h
flaithiúnas.wav,ˈ fˠ l̻ˠ a h uː n̻ˠ ə sˠ
leathair.wav,ˈ l̻ʲ a ˈ e ɾʲ
bológ.wav,ˈ bˠ o l̻ˠ o ɡ
cliatháin.wav,c lʲ ia a nʲ
cuireadh.wav,ˈ k i ɾʲ uː
titimeas.wav,ˈ tʲ i tʲ ə mʲ ə sˠ
lobhra.wav,ˈ l̻ˠ oː ɾˠ ə
Acaill.wav,ˈ a k ə l̻ʲ
pic.wav,ˈ pʲ i c
liobarnach.wav,ˈ l̻ʲ i bˠ ə ɾˠ n̻ˠ a h
milis.wav,ˈ mʲ i lʲ ə ʃ
suaimhnigh.wav,ˈ sˠ ua vʲ nʲ iː
feirme.wav,fʲ e ɾʲ ə mʲ ə
féir.wav,ˈ fʲ eː ɾʲ
súdaireacht.wav,ˈ sˠ uː d̪ˠ ə ɾʲ a x t̪ˠ
cnapshiúcra.wav,k n̻ˠ a pʲ ç uː k ɾˠ ə
fuilteach.wav,ˈ fˠ i l̻ʲ tʲ a h
dícheangal.wav,ˈ dʲ iː ç ə ŋ ə l̻ˠ
randamú.wav,ɾˠ a n̻ˠ d̪ˠ ə mˠ uː
neamhchinnteacht.wav,nʲ au ç i n̻ʲ tʲ a ɾˠ t̪ˠ
prionsa.wav,ˈ pʲ ɾʲ i n̻ˠ sˠ ə
trian.wav,ˈ tʲ ɾʲ ia n̻ˠ
teagasc.wav,ˈ tʲ a ɡ ə sˠ k
deisceartach.wav,ˈ dʲ e ʃ c ə x t̪ˠ a h
ionróir.wav,ˈ i n̻ˠ ɾˠ o ɾʲ
pitseámaí.wav,ˈ pʲ i tʲ ʃ a mˠ iː
bláthú.wav,ˈ bˠ l̻ˠ aː h uː
hopa.wav,h o pˠ ə
spioradaí.wav,ˈ sˠ pʲ i ɾˠ ə d̪ˠ iː
ghlórach.wav,ˈ ɣ l̻ˠ oː ɾˠ a h
céimniú.wav,ˈ c eː mʲ nʲ uː
socheolaíoch.wav,ˈ sˠ o ˈ ç oː ˈ l̻ˠ iː h
profú.wav,ˈ pˠ ɾˠ o fˠ uː
Manach.wav,ˈ mˠ a n̻ˠ a h
uaillmhian.wav,ˈ ua l̻ʲ vʲ ia n̻ˠ
lomnocht.wav,ˈ l̻ˠ o mˠ n̻ˠ a x t̪ˠ
príomhfheidhmeannach.wav,ˈ pʲ ɾʲ iː ˈ vˠ eː mʲ ə n̻ˠ a h
dlíodóireacht.wav,ˈ dʲ lʲ iː 
comhshamhlaigh.wav,ˈ k oː h au l̻ˠ iː
arbhair.wav,a ɾˠ ə vˠ ə ɾʲ
cleiteog.wav,ˈ c lʲ e tʲ o ɡ
stráinín.wav,ˈ sˠ t̪ˠ ɾˠ aː nʲ i nʲ
scairt.wav,ˈ sˠ k a x tʲ
réiteach.wav,ˈ ɾˠ eː tʲ a h
folínigh.wav,ˈ fˠ o ˈ l̻ʲ iː nʲ iː
andúile.wav,a n̻ˠ d̪ˠ uː lʲ ə
féasóg.wav,ˈ fʲ eː sˠ o ɡ
diosca.wav,ˈ dʲ i sˠ k ə
daeman.wav,d̪ˠ eː mˠ ə n̻ˠ
comaoin.wav,ˈ k o mˠ i nʲ
acomhal.wav,ˈ a k oː l̻ˠ
dúliath.wav,d̪ˠ uː lʲ ia
treallúsach.wav,ˈ tʲ ɾʲ o l̻ˠ u sˠ a h
cúlbhóthar.wav,ˈ k uː l̻ˠ ˈ vˠ oː h ə ɾˠ
oinniún.wav,ˈ o n̻ʲ u n̻ˠ
aireachas.wav,ˈ a ɾʲ a h ə sˠ
Eastóinise.wav,ˈ a sˠ ˈ t̪ˠ oː nʲ ə ʃ ə
aduaine.wav,a d̪ˠ ua nʲ ə
léitheoireacht.wav,ˈ l̻ʲ eː hʲ o ɾʲ a x t̪ˠ
Aisirise.wav,ˈ a ˈ ʃ i ɾʲ ə ʃ ə
brainse.wav,ˈ bˠ ɾˠ a n̻ʲ ʃ ə
bloscach.wav,bˠ l̻ˠ a sˠ k a h
inniu.wav,ə ˈ n̻ʲ uː
maicreacnamaíoch.wav,ˈ mˠ a c ɾʲ ə k nˠ ə mˠ iˑə h
bogthoradh.wav,bˠ o k ə ɾˠ uː
craicne.wav,k ɾˠ a c nʲ ə
gnáthchuid.wav,ˈ ɡ n̻ˠ aː ˈ x i dʲ
éagann.wav,eː ɡ ə n̻ˠ
sochaí.wav,ˈ sˠ a h iː
institiúide.wav,i nʲ ʃ tʲ i tʲ uː dʲ ə
fóir.wav,ˈ fˠ oː ɾʲ
neamhthábhachtach.wav,nʲ au h aː vˠ ə ɾˠ t̪ˠ a h
Mars.wav,mˠ a ɾˠ zˠ
faigh.wav,ˈ fˠ a j
giorrú.wav,ˈ ɟ i ɾˠ uː
glib.wav,ˈ ɟ lʲ i bʲ
saoráidí.wav,ˈ sˠ iː ˈ ɾˠ aː dʲ iː
sparr.wav,ˈ sˠ pˠ a ɾˠ
slíománta.wav,ˈ ʃ lʲ iː mˠ aː n̻ˠ t̪ˠ ə
príomhshuim.wav,ˈ pʲ ɾʲ iː vˠ ˈ h i mʲ
scriosta.wav,ʃ c ɾʲ i sˠ t̪ˠ ə
min.wav,ˈ mʲ i nʲ
aighneas.wav,ˈ ai nʲ ə sˠ
driofta.wav,ˈ dʲ ɾʲ i fˠ t̪ˠ ə
greannaitheoir.wav,ɟ ɾʲ a n̻ˠ ai ç o ɾʲ
amchlár.wav,ˈ a mˠ ˈ h l̻ˠ a ɾˠ
buitléir.wav,ˈ bˠ i tʲ lʲ e ɾʲ
tráthúil.wav,ˈ t̪ˠ ɾˠ aː h u lʲ
crosáilte.wav,ˈ k ɾˠ o ˈ sˠ aː lʲ tʲ ə
adamhach.wav,ˈ a d̪ˠ ə vˠ a h
colaicisteachtóime.wav,k a l̻ˠ ə c i ʃ tʲ ə ɾˠ t̪ˠ oː mʲ ə
targaidí.wav,ˈ t̪ˠ a ɾˠ ˈ ɡ a dʲ iː
Londain.wav,ˈ l̻ˠ o n̻ˠ d̪ˠ ə nʲ
Moldóvach.wav,ˈ mˠ o l̻ˠ d̪ˠ o vʲ ə h
tarscaoil.wav,t̪ˠ a ɾˠ sˠ k iː lʲ
uaigneas.wav,ˈ ua ɟ nʲ ə sˠ
amasú.wav,a mˠ ə sˠ uː
athdhearadh.wav,a hʲ j ə ɾˠ uː
lipéadaithe.wav,ˈ l̻ʲ i pʲ eː d̪ˠ ə h ə
drochbhéasach.wav,ˈ d̪ˠ ɾˠ o h ˈ vʲ eː sˠ a h
tiripín.wav,tʲ i ɾʲ i pʲ iː nʲ
crúbóg.wav,k ɾˠ uː bˠ o ɡ
cillín.wav,ˈ c i l̻ʲ i nʲ
cléchliceáil.wav,ˈ c lʲ eː ç lʲ ə c aː lʲ
múchtóir.wav,ˈ mˠ uː x t̪ˠ o ɾʲ
cóip.wav,ˈ k oː pʲ
scriosán.wav,ˈ ʃ c ɾʲ i sˠ a n̻ˠ
litreoireacht.wav,ˈ l̻ʲ i tʲ ɾʲ o ɾʲ a x t̪ˠ
amaitéarach.wav,ˈ a mˠ ə tʲ e ɾˠ a h
beannaithe.wav,ˈ bʲ a n̻ˠ i hʲ ə
caolán.wav,ˈ k iː l̻ˠ a n̻ˠ
donnrua.wav,ˈ d̪ˠ o ˈ n̻ˠ ɾˠ uˑə
stoithneach.wav,ˈ sˠ t̪ˠ ai hʲ nʲ a h
nuachoimeádach.wav,ˈ n̻ˠ uˑə ˈ x o mʲ a d̪ˠ a h
feabhais.wav,fʲ oː ʃ
dóchúil.wav,ˈ d̪ˠ oː h u lʲ
iarainn.wav,ia ɾˠ ə n̻ʲ
díghalrú.wav,ˈ dʲ iː ɣ ə l̻ˠ ɾˠ uː
tál.wav,ˈ t̪ˠ aː l̻ˠ
ríchárta.wav,ˈ ɾˠ iː ˈ x aː ɾˠ d̪ˠ ə
céimnitheach.wav,ˈ c eː mʲ nʲ ə h ə h
Gallach.wav,ˈ ɡ a l̻ˠ ə h
róba.wav,ˈ ɾˠ oː bˠ ə
cráifisc.wav,k ɾˠ aː fʲ i ʃ c
pobail.wav,ˈ pˠ o bˠ ə lʲ
séú.wav,ˈ ʃ eː uː
pár.wav,ˈ pˠ aː ɾˠ
bocánach.wav,ˈ bˠ o k a n̻ˠ a h
seanráite.wav,ʃ a n̻ˠ ɾˠ aː tʲ ə
goirt.wav,ˈ ɡ o ɾˠ tʲ
smaointeach.wav,ˈ sˠ mˠ iː n̻ʲ tʲ a h
costáil.wav,ˈ k o sˠ t̪ˠ a lʲ
dásachtach.wav,ˈ d̪ˠ aː sˠ a x t̪ˠ a h
cnuasaitheoir.wav,k n̻ˠ ua sˠ ai ç o ɾʲ
speisialaigh.wav,ˈ sˠ pʲ e ʃ ia l̻ˠ iː
díomá.wav,ˈ dʲ iː mˠ aː
fiarthrasnán.wav,ˈ fʲ iˑə ɾˠ h ɾˠ ə sˠ n̻ˠ aː n̻ˠ
peannaireacht.wav,ˈ pʲ a n̻ˠ ə ɾʲ a x t̪ˠ
díphacáil.wav,dʲ iː fʲ ə k a lʲ
pusach.wav,ˈ pˠ u sˠ a h
marbhlann.wav,ˈ mˠ a ɾˠ ə vˠ l̻ˠ ə n̻ˠ
daoscar.wav,d̪ˠ iː sˠ k ə ɾˠ
guthaigh.wav,ˈ ɡ u h iː
lóma.wav,ˈ l̻ˠ oː mˠ ə
drabhlásach.wav,ˈ d̪ˠ ɾˠ au l̻ˠ a sˠ a h
rianaigh.wav,ˈ ɾˠ ia n̻ˠ iː
lé.wav,ˈ l̻ʲ eː
aclaigh.wav,ˈ a k l̻ˠ iː
cruachta.wav,k ɾˠ ua h t̪ˠ ə
neamhchreidmheach.wav,nʲ au ç ɾʲ ə dʲ vʲ a h
mionbhreithniú.wav,ˈ mʲ i n̻ˠ ˈ vʲ ɾʲ e n̥ʲ uː
comhordaithe.wav,k oː ə ɾˠ d̪ˠ iː
aerphost.wav,eː ɾˠ fˠ ə sˠ t̪ˠ
bearnaithe.wav,bʲ a ɾˠ n̻ˠ iː
Guatamalach.wav,ˈ ɡ uˑə t̪ˠ ə mˠ ə l̻ˠ ə h
teidil.wav,ˈ tʲ e dʲ ə lʲ
Giúdaise.wav,ˈ ɟ uː d̪ˠ ə ʃ ə
éaneolaí.wav,eː nʲ oː l̻ˠ iː
seascadú.wav,ˈ ʃ a sˠ k ə d̪ˠ uː
cóimhiotalaigh.wav,k oː vʲ i t̪ˠ ə l̻ˠ iː
bonn.wav,ˈ bˠ o n̻ˠ
réalteolaíocht.wav,ˈ ɾˠ eː l̻ˠ t̪ˠ ˈ oː l̻ˠ iː a x t̪ˠ
blas.wav,ˈ bˠ l̻ˠ a sˠ
lóis.wav,ˈ l̻ˠ oː ʃ
rámhaí.wav,ˈ ɾˠ aː vˠ iː
tuairisciúil.wav,ˈ t̪ˠ ua ɾʲ ə ʃ c u lʲ
disléicse.wav,ˈ dʲ i ʃ lʲ eː c ʃ ə
gró.wav,ˈ ɡ ɾˠ oː
ailíniú.wav,a lʲ iː nʲ uː
Slóivéinise.wav,ˈ sˠ l̻ˠ oː vʲ eː nʲ ə ʃ ə
taifeach.wav,t̪ˠ a fʲ a h
húmas.wav,ˈ h uː mˠ ə sˠ
Cugasach.wav,ˈ k u ɡ ə sˠ ə h
carraeir.wav,ˈ k a ɾˠ e ɾʲ
ionam.wav,ˈ i n̻ˠ ə mˠ
íochtarán.wav,ˈ iː k t̪ˠ ə ɾˠ a n̻ˠ
ropadh.wav,ˈ ɾˠ o pˠ uː
leite.wav,ˈ l̻ʲ e tʲ ə
ceaptha.wav,ˈ c a pˠ h ə
diongbháilteacht.wav,dʲ i ŋ vˠ aː lʲ tʲ a ɾˠ t̪ˠ
mír.wav,ˈ mʲ iː ɾʲ
slim.wav,ˈ ʃ lʲ i mʲ
comhdhlúthú.wav,k oː ɣ l̻ˠ uː h uː
míchothú.wav,ˈ mʲ iː ˈ x o h uː
taibheoir.wav,ˈ t̪ˠ a vʲ o ɾʲ
fraecsáil.wav,fˠ ɾˠ eː k sˠ a lʲ
copróg.wav,ˈ k o pˠ ɾˠ o ɡ
flíp.wav,ˈ fʲ lʲ iː pʲ
gile.wav,ˈ ɟ i lʲ ə
suanach.wav,ˈ sˠ ua n̻ˠ a h
breoslaigh.wav,ˈ bʲ ɾʲ oː sˠ l̻ˠ iː
míshláintiúil.wav,mʲ iː l̻̊ˠ aː n̻ʲ tʲ u lʲ
siúlscéalaí.wav,ʃ uː lʲ ʃ c eː l̻ˠ iː
corpas.wav,ˈ k oː ɾˠ pˠ ə sˠ
tógála.wav,ˈ t̪ˠ oː ɡ aː l̻ˠ ə
gríosú.wav,ɟ ɾʲ iː sˠ uː
príomhaturnae.wav,ˈ pʲ ɾʲ iː ˈ vˠ a t̪ˠ u ɾˠ n̻ˠ eː
asú.wav,a sˠ uː
snámhach.wav,ˈ sˠ n̻ˠ aː vˠ a h
ciap.wav,ˈ c ia pˠ
gnóthú.wav,ˈ ɡ ɾˠ oː h uː
dúnmharfach.wav,d̪ˠ uː n̻ˠ vˠ ə ɾˠ ə fˠ a h
eamhnú.wav,ˈ au n̻ˠ uː
cóirséad.wav,ˈ k oː ɾʲ ʃ eː d̪ˠ
éadroime.wav,ˈ eː d̪ˠ ɾˠ ə mʲ ə
seilide.wav,ˈ ʃ e lʲ ə dʲ ə
teith.wav,ˈ tʲ ai hʲ
scamhachán.wav,sˠ k au h a n̻ˠ
réaltchomhartha.wav,ˈ ɾˠ eː l̻ˠ t̪ˠ ˈ x oː ɾˠ h ə
bóraí.wav,bˠ oː ɾˠ iː
saint.wav,ˈ sˠ a n̻ʲ tʲ
