transcription,phoneme_sentence,audio_path
dheimhnigh sé freisin gur chreid sé sa cheart intuigthe chun príobháide rud a raibh an cinneadh roe ag brath air,jevʲnʲiː|ˈʃeː|ˈfʲɾʲeʃənʲ|ˈɡəɾˠ|çɾʲedʲ|ˈʃeː|ˈsˠə|ˈçaɾˠt̪ˠ|ˈin̻ˠt̪ˠicə|ˈxun̻ˠ|pʲɾʲiːvˠaːdʲə|ˈɾˠud̪ˠ|ə|ˈɾˠoːvˠ|ˈən̻ˠ|ˈcin̻ʲuː|[UNK]|ˈeɟ|ˈbˠɾˠah|ˈeɾʲ,train/3570321848068083940.wav
is ardchlár tréigthe é antartaice intíre atá clúdaithe le 2-3 km oighir,ˈisˠ|ˈaːɾˠd̪ˠˈxl̻ˠaːɾˠ|ˈtʲɾʲeːˈiɟhə|ˈeː|[UNK]|ˌinʲˈtʲiːɾʲə|əˈt̪ˠaː|kl̻ˠuːd̪ˠiː|ˈlʲe|[UNK]|[UNK]|ˈaiəɾʲ,train/3578067172365291051.wav
"clúdaíonn na sundarbans limistéar 3,850 km² agus is limistéir uisciúla/réisc thart ar aon trian de",kl̻ˠuːd̪ˠian̻ˠ|ˈn̻ˠə|[UNK]|ˈl̻ʲimʲəʃtʲeɾˠ|[UNK]|[UNK]|ˈəɡəsˠ|ˈisˠ|lʲimʲiʃtʲeɾʲ|[UNK]|ˈhaɾˠt̪ˠ|ˈeɾʲ|ˈeːn̻ˠ|ˈtʲɾʲian̻ˠ|ˈd̪ˠe,train/3589652823525844245.wav
tá na luais 802.11n i bhfad níos tapa ná luais a réamhtheachtaithe agus tá tréchur teoiriciúil uasta de600m ghiotán sa soicind acu,ˈt̪ˠaː|ˈn̻ˠə|ˈl̻ˠuˑəʃ|[UNK]|ˈi|ˈvˠad̪ˠ|ˈnʲiːsˠ|ˈt̪ˠapˠə|ˈn̻ˠaː|ˈl̻ˠuˑəʃ|ə|ɾʲeːvʲhʲəɾˠt̪ˠiː|ˈəɡəsˠ|ˈt̪ˠaː|tʲɾʲeːçəɾˠ|ˈtʲoːɾʲəculʲ|ˈuasˠt̪ˠə|[UNK]|[UNK]|ˈsˠə|ˈsɛkɪnd|ˈakuː,train/3618620633986529856.wav
caithfear bolgán solais nua a fháil ansin caithfear an bolgán solais nua a chur isteach go cúramach,ˈkahʲəɾˠ|ˈbˠol̻ˠəɡan̻ˠ|ˈsˠoˈl̻ˠaʃ|ˈn̻ˠua|ə|ˈaːlʲ|ən̻ˠˈʃinʲ|ˈkahʲəɾˠ|ˈən̻ˠ|ˈbˠol̻ˠəɡan̻ˠ|ˈsˠoˈl̻ˠaʃ|ˈn̻ˠua|ə|ˈxuɾˠ|iʃˈtʲah|ˈɡə|ˈkuːɾˠəmˠah,train/3619683048328163401.wav
as sin a thagann sciúrse deilí belly mallacht an fharó díoltas montezuma agus lucht a bpáirte,ˈasˠ|ˈʃinʲ|ə|ˈhaɡən̻ˠ|[UNK]|ˈdʲelʲiː|[UNK]|ˈmˠol̻ˠaxt̪ˠ|ˈən̻ˠ|[UNK]|ˈdʲiːl̻ˠt̪ˠəsˠ|[UNK]|ˈəɡəsˠ|ˈl̻ˠaxt̪ˠ|ə|[UNK],train/3620519025210617284.wav
cuireann go running tours a tháinig i gcomharbacht ar global running tours líonra ar fáil de na scórtha soláthraithe rith amhairc ar cheithre ilchríoch,kiɾʲən̻ˠ|ˈɡə|[UNK]|[UNK]|ə|ˈhaːnʲəɟ|ˈi|[UNK]|ˈeɾʲ|[UNK]|[UNK]|[UNK]|ˈl̻ʲiːn̻ˠɾˠə|ˈeɾʲ|ˈfˠaːlʲ|ˈd̪ˠe|ˈn̻ˠə|ˈsˠkaːɾˠhə|sˠal̻ˠaːhɾˠiː|ˈɾˠihʲ|ˈauɾʲc|ˈeɾʲ|ˈxeɾʲə|ˈilʲˈçɾʲih,train/3626262964115287515.wav
tá daoine áirithe a chreideann gur féidir leis a bheith an-tuirsiúil mórchuid brionglóidí soiléire a spreagtar go saorga a bheith ag an duine,ˈt̪ˠaː|ˈd̪ˠiːnʲiː|ˈaːɾʲihʲə|ə|çɾʲedʲən̻ˠ|ˈɡəɾˠ|ˈfʲeːdʲəɾʲ|ˈlʲiʃ|ə|ˈvʲehʲ|[UNK]|ˈmˠoːɾˠxidʲ|bʲɾʲiŋl̻ˠoːdʲiː|sˠolʲeːɾʲə|ə|sˠpʲɾʲiɡt̪ˠəɾˠ|ˈɡə|ˈsˠiːɾˠɡə|ə|ˈvʲehʲ|ˈeɟ|ˈən̻ˠ|ˈd̪ˠinʲə,train/3626695043824525223.wav
chuaigh sé isteach leo i 1945 agus d'fhan sé go dtí 1958,ˈxuaj|ˈʃeː|iʃˈtʲah|ˈlʲoː|ˈi|[UNK]|ˈəɡəsˠ|d̪ˠan̻ˠ|ˈʃeː|ˈɡə|ˈdʲiː|[UNK],train/3628628551877281690.wav
áfach ní bhíonn gréasáin bóithre náisiúnta inmharthana do cúpla carr mar sin forbraítear modhanna nua táirgiúlachta chun an costas a bhaineann le húinéireacht cairr a laghdú,ˈaːfˠah|ˈn̻ʲiː|ˈvʲiːn̻ˠ|ˈɟɾʲeːsˠaːnʲ|bˠoːhʲɾʲə|ˈn̻ˠaːʃun̻ˠt̪ˠə|ˈinʲˈvˠaɾˠhən̻ˠə|ˈd̪ˠə|ˈkəpˠl̻ˠə|ˈkaːɾˠ|mˠaɾˠ|ˈʃinʲ|fˠaɾˠəbˠɾˠiːtʲəɾˠ|mˠoːən̻ˠə|ˈn̻ˠua|t̪ˠaːɾʲɟuːl̻ˠəɾˠt̪ˠə|ˈxun̻ˠ|ˈən̻ˠ|ˈkosˠt̪ˠəsˠ|ə|vˠanʲən̻ˠ|ˈlʲe|huːnʲeːɾʲaɾˠt̪ˠ|ˈkaɾʲ|ə|ˈl̻ˠaid̪ˠuː,train/3629213386948623940.wav
bí cinnte go bhfuil do lámh chomh scaoilte agus is féidir fad a bhuaileann sé na nótaí ar fad mar is ceart chomh maith le sin déan iarracht gan mórán gluaiseachta breise a dhéanamh le do mhéara,ˈbʲiː|ˈcin̻ʲtʲə|ˈɡə|ˈvˠilʲ|ˈd̪ˠə|ˈl̻ˠaːvˠ|ˈxoː|ˈsˠkiːl̻ʲtʲə|ˈəɡəsˠ|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈfˠad̪ˠ|ə|vˠualʲən̻ˠ|ˈʃeː|ˈn̻ˠə|ˈn̻ˠoːt̪ˠiː|ˈeɾʲ|ˈfˠad̪ˠ|mˠaɾˠ|ˈisˠ|ˈcaɾˠt̪ˠ|ˈxoː|ˈmˠahʲ|ˈlʲe|ˈʃinʲ|ˈdʲeːn̻ˠ|ˈiaɾˠaxt̪ˠ|ˈɡan̻ˠ|ˈmˠoːɾˠan̻ˠ|ˈɡl̻ˠuˑəʃəɾˠt̪ˠə|ˈbʲɾʲeʃə|ə|ˈjeːn̻ˠuː|ˈlʲe|ˈd̪ˠə|vʲeːɾˠə,train/3635138737867647757.wav
thuairteáil piquet jr in grand prix 2008 shingeapór díreach tar éis stad sloic luath do fernando alonso ag tabhairt an ghluaisteáin shábháilteachta amach,huaɾˠtʲalʲ|[UNK]|[UNK]|ˈinʲ|[UNK]|[UNK]|[UNK]|[UNK]|ˈdʲiːɾʲah|ˈt̪ˠaɾˠ|ˈeːʃ|ˈsˠt̪ˠad̪ˠ|sˠl̻ˠoc|ˈl̻ˠua|ˈd̪ˠə|[UNK]|[UNK]|ˈeɟ|ˈt̪ˠoːɾʲtʲ|ˈən̻ˠ|ˈɣl̻ˠuˑəʃˈtʲaːnʲ|haːvˠaːlʲtʲəɾˠt̪ˠə|əˈmˠah,train/3636129093525983556.wav
ná cuirtear tocht nó pardóg ar an talamh le codladh ann i gceantair nach bhfuil eolas agat ar an bhfána áitiúil,ˈn̻ˠaː|kiɾˠtʲəɾˠ|ˈt̪ˠaxt̪ˠ|ˈn̻ˠoː|ˈpˠaːɾˠd̪ˠoɡ|ˈeɾʲ|ˈən̻ˠ|ˈt̪ˠol̻ˠuː|ˈlʲe|ˈkol̻ˠuː|ˈən̻ˠ|ˈi|ɟan̻ˠt̪ˠəɾʲ|ˈn̻ˠah|ˈvˠilʲ|ˈoːl̻ˠəsˠ|ˈəɡət̪ˠ|ˈeɾʲ|ˈən̻ˠ|vˠaːn̻ˠə|ˈaːtʲulʲ,train/3641560186845814836.wav
i gcaitheamh an 18ú haois tháinig an chambóid faoi bhrú idir dhá chomharsa chumhachtacha an téalainn agus vítneam,ˈi|ˈɡaihʲuː|ˈən̻ˠ|[UNK]|hiːʃ|ˈhaːnʲəɟ|ˈən̻ˠ|[UNK]|ˈfˠiː|vˠɾˠuː|ˈidʲəɾʲ|ˈɣaː|xoːɾˠsˠə|xuːəɾˠt̪ˠahə|ˈən̻ˠ|[UNK]|ˈəɡəsˠ|[UNK],train/3650221813578251545.wav
is é enceladus an oibiacht is frithchaití atá ann sa ghrianchóras frithchaitheann sé thart ar 90 faoin gcéad de sholas na gréine a lonraíonn air,ˈisˠ|ˈeː|[UNK]|ˈən̻ˠ|ˈobʲiˑəɾˠt̪ˠ|ˈisˠ|fʲɾʲihʲçətʲiː|əˈt̪ˠaː|ˈən̻ˠ|ˈsˠə|jɾʲiaŋhoːɾˠəsˠ|fʲɾʲihʲçaiçən̻ˠ|ˈʃeː|ˈhaɾˠt̪ˠ|ˈeɾʲ|[UNK]|ˈfˠinʲ|ɟeːd̪ˠ|ˈd̪ˠe|ˈhol̻ˠasˠ|ˈn̻ˠə|ˈɟɾʲeːnʲə|ə|l̻ˠon̻ˠɾˠian̻ˠ|ˈeɾʲ,train/3654443076939366430.wav
dóibh siúd nach bhfuil taithí acu ar bhéarlagair leighis tá brí ar leith leis na focail ionfhabhtaíoch agus tógálach,ˈd̪ˠoːvʲ|ˈʃuːd̪ˠ|ˈn̻ˠah|ˈvˠilʲ|ˈt̪ˠaihʲiː|ˈakuː|ˈeɾʲ|vʲeːɾˠl̻ˠəɡəɾʲ|ˈl̻ʲejəʃ|ˈt̪ˠaː|ˈbʲɾʲiː|ˈeɾʲ|ˈl̻ʲehʲ|ˈlʲiʃ|ˈn̻ˠə|ˈfˠokəl̻ˠ|ˈin̻ˠət̪ˠiˑəh|ˈəɡəsˠ|ˈt̪ˠoːɡal̻ˠah,train/3660728253853272507.wav
dúirt danius níl muid ag déanamh dada faoi láthair chuir mé glao ar a chomrádaí is dlúithe leis agus sheol mé ríomhphoist chuig an duine sin agus fuair mé freagairt an-chairdiúl dá réir is leor é sin cinnte faoin am seo,ˈd̪ˠuːɾʲtʲ|[UNK]|ˈn̻ʲiːlʲ|ˈmˠidʲ|ˈeɟ|ˈdʲeːn̻ˠuː|ˈd̪ˠad̪ˠə|ˈfˠiː|ˈl̻ˠaːhiɾʲ|ˈxuɾʲ|ˈmʲeː|ˈɡl̻ˠiː|ˈeɾʲ|ə|ˈxomˠɾˠad̪ˠiː|ˈisˠ|d̪ˠl̻ˠuːhʲə|ˈlʲiʃ|ˈəɡəsˠ|ˈhʲoːl̻ˠ|ˈmʲeː|ɾʲiːvˠfˠəʃtʲ|ˈhiɟ|ˈən̻ˠ|ˈd̪ˠinʲə|ˈʃinʲ|ˈəɡəsˠ|ˈfˠuaɾʲ|ˈmʲeː|fʲɾʲiɡəɾˠtʲ|[UNK]|ˈd̪ˠaː|ˈɾˠeːɾʲ|ˈisˠ|ˈl̻ʲoːɾˠ|ˈeː|ˈʃinʲ|ˈcin̻ʲtʲə|ˈfˠinʲ|ˈamˠ|ˈʃo,train/3666736022633437927.wav
tá iarracht déanta ag lucsamburg fanacht neodrach ach bhí an tír gafa ag an ghearmáin sa chéad agus sa dara cogadh domhanda,ˈt̪ˠaː|ˈiaɾˠaxt̪ˠ|ˈdʲeːn̻ˠt̪ˠə|ˈeɟ|[UNK]|ˈfˠan̻ˠaxt̪ˠ|ˈnʲoːd̪ˠɾˠah|ˈah|ˈvʲiː|ˈən̻ˠ|ˈtʲiːɾʲ|ˈɡafˠə|ˈeɟ|ˈən̻ˠ|[UNK]|ˈsˠə|ˈçeːd̪ˠ|ˈəɡəsˠ|ˈsˠə|ˈd̪ˠaɾˠə|ˈkoɡuː|ˈd̪ˠaun̻ˠd̪ˠə,train/3671319182929735290.wav
tar éis do na hoifigigh aitheantas an vótálaí a fhíorú cuireann an vótálaí an clúdach litreach isteach sa bhosca ballóide agus síníonn sé/sí an rolla vótála,ˈt̪ˠaɾˠ|ˈeːʃ|ˈd̪ˠə|ˈn̻ˠə|hofʲiɟiː|ˈaihʲən̻ˠt̪ˠəsˠ|ˈən̻ˠ|ˈvˠoːt̪ˠal̻ˠiː|ə|iːɾˠuː|kiɾʲən̻ˠ|ˈən̻ˠ|ˈvˠoːt̪ˠal̻ˠiː|ˈən̻ˠ|ˈkl̻ˠuːd̪ˠah|ˈl̻ʲitʲɾʲəh|iʃˈtʲah|ˈsˠə|vˠasˠkə|ˈbˠaːˈl̻ˠoːdʲə|ˈəɡəsˠ|ʃiːnʲiːn̻ˠ|[UNK]|ˈən̻ˠ|ˈɾˠol̻ˠə|ˈvʲoːt̪ˠaːl̻ˠə,train/3692001978013162946.wav
cuireadh tús leis na cluichí ag 10:00 am in aimsir bhreá agus seachas ceobhrán i lár na maidine a ghlan go tapa ba togha lá é do rugbaí 7 mbliana,ˈkiɾʲuː|ˈt̪ˠuːsˠ|ˈlʲiʃ|ˈn̻ˠə|ˈkl̻ˠihʲi|ˈeɟ|[UNK]|ˈamˠ|ˈinʲ|ˈamʲʃəɾʲ|ˈvʲɾʲaː|ˈəɡəsˠ|ˈʃahəsˠ|ˈcoːvˠɾˠan̻ˠ|ˈi|ˈl̻ˠaːɾˠ|ˈn̻ˠə|ˈmˠadʲin̻ʲə|ə|ˈɣl̻ˠan̻ˠ|ˈɡə|ˈt̪ˠapˠə|ˈbˠə|ˈt̪ˠau|ˈl̻ˠaː|ˈeː|ˈd̪ˠə|ˈɾˠoɡbˠiː|[UNK]|ˈmʲlʲian̻ˠə,train/3697142041124056725.wav
ghabh stoirmeacha toirní agus lasracha rialta le cuid den bháisteach,ɣoː|sˠt̪ˠoɾʲəmʲahə|t̪ˠoɾˠnʲiː|ˈəɡəsˠ|l̻ˠasˠɾˠahə|ˈɾˠial̻ˠt̪ˠə|ˈlʲe|ˈkidʲ|ˈdʲənʲ|vˠaːʃtʲah,train/3703250807840482746.wav
ó sheantaithí an duine ar na míolta seo a thagann an téarma míol leapa is feithidí iad atá oiriúnaithe chun seadánú a dhéanamh ar an duine,ˈoː|[UNK]|ˈən̻ˠ|ˈd̪ˠinʲə|ˈeɾʲ|ˈn̻ˠə|mʲiːl̻ˠt̪ˠə|ˈʃo|ə|ˈhaɡən̻ˠ|ˈən̻ˠ|ˈtʲeːɾˠmˠə|ˈmʲiːl̻ˠ|ˈl̻ʲapˠə|ˈisˠ|fʲaiçidʲiː|ˈiad̪ˠ|əˈt̪ˠaː|oɾʲuːn̻ˠiː|ˈxun̻ˠ|ʃad̪ˠaːn̻ˠuː|ə|ˈjeːn̻ˠuː|ˈeɾʲ|ˈən̻ˠ|ˈd̪ˠinʲə,train/3703492018780594949.wav
dá mhéad daoine atá sa ghrúpa is ea is saoire an turas mar sin má tá tú i d'aonar nó le cara amháin déan iarracht grúpa ceathrair nó seisir a dhéanamh le daoine eile chun ráta níos fearr in aghaidh an duine a fháil,ˈd̪ˠaː|ˈvʲeːd̪ˠ|ˈd̪ˠiːnʲiː|əˈt̪ˠaː|ˈsˠə|ˈɣɾˠuːpˠə|ˈisˠ|ˈa|ˈisˠ|ˈsˠiːɾʲə|ˈən̻ˠ|ˈt̪ˠuɾˠəsˠ|mˠaɾˠ|ˈʃinʲ|ˈmˠa|ˈt̪ˠaː|ˈt̪ˠuː|ˈi|d̪ˠiːn̻ˠəɾˠ|ˈn̻ˠoː|ˈlʲe|ˈkaɾˠə|əˈvˠaːnʲ|ˈdʲeːn̻ˠ|ˈiaɾˠaxt̪ˠ|ˈɡɾˠuːpˠə|ˈcaɾ̥ˠəɾʲ|ˈn̻ˠoː|ˈʃeʃəɾʲ|ə|ˈjeːn̻ˠuː|ˈlʲe|ˈd̪ˠiːnʲiː|ˈelʲə|ˈxun̻ˠ|ˈɾˠaːt̪ˠə|ˈnʲiːsˠ|ˈfʲaːɾˠ|ˈinʲ|ˈeːj|ˈən̻ˠ|ˈd̪ˠinʲə|ə|ˈaːlʲ,train/370560143109418465.wav
thuairisc chiao agus sharipov go raibh siad ar fhad sábháilte amach ó na ceartaitheoirí coigeartaithe sainstiúrach,huaɾʲiʃc|[UNK]|ˈəɡəsˠ|[UNK]|ˈɡə|ˈɾˠoːvˠ|ˈʃiːd̪ˠ|ˈeɾʲ|ˈad̪ˠ|ˈsˠaːvˠal̻ʲtʲə|əˈmˠah|ˈoː|ˈn̻ˠə|caɾˠt̪ˠaiçoːɾʲiː|ˈkoɟəɾˠt̪ˠəhə|sˠanʲʃtʲuːɾˠah,train/3709188724622974248.wav
duine ar bith ar mian leis/léi breathnú ar rian an damáiste a rinneadh don mumaí le linn iarrachtaí ar a bhaint ón gcónra ní bheifear in ann é sin a shásamh mar níl ach an cloigeann agus na guaillí infheicthe,ˈd̪ˠinʲə|ˈeɾʲ|ˈbʲiː|ˈeɾʲ|ˈmʲian̻ˠ|[UNK]|bʲɾʲahn̻ˠuː|ˈeɾʲ|ˈɾˠian̻ˠ|ˈən̻ˠ|ˈd̪ˠamˠaʃtʲə|ə|ˈɾˠin̻ʲuː|ˈd̪ˠon̻ˠ|ˈmˠomˠiː|ˈlʲe|ˈlʲin̻ʲ|iaɾˠəɾˠt̪ˠiː|ˈeɾʲ|ə|ˈvˠanʲtʲ|ˈoːn̻ˠ|ɡoːn̻ˠɾˠə|ˈn̻ʲiː|vʲefʲəɾˠ|ˈinʲ|ˈən̻ˠ|ˈeː|ˈʃinʲ|ə|haːsˠuː|mˠaɾˠ|ˈn̻ʲiːlʲ|ˈah|ˈən̻ˠ|ˈkl̻ˠoɟən̻ˠ|ˈəɡəsˠ|ˈn̻ˠə|ˈɡual̻ʲiː|ˌinʲˈecə,train/3712564341152810466.wav
féadfaidh turasóirí cuairt a thabhairt ar áiteanna suntasacha éagsúla i dtír amháin nó díriú ar áit amháin,fʲeːt̪ˠiː|t̪ˠuɾˠəsˠoːɾʲiː|ˈkuaɾˠtʲ|ə|ˈhoːɾʲtʲ|ˈeɾʲ|aːtʲən̻ˠə|sˠun̻ˠt̪ˠəsˠahə|ˈeːɡsˠul̻ˠə|ˈi|dʲiːɾʲ|əˈvˠaːnʲ|ˈn̻ˠoː|ˈdʲiːɾʲuː|ˈeɾʲ|ˈaːtʲ|əˈvˠaːnʲ,train/373414334119579667.wav
le linn na roghnúchán i 1976 chuir sé comhairle ar carter faoi pholasaí eachtrach agus bhí sé ina chomhairleoir slándála náisiúnta nsa ansin ó 1977 go dtí 1981 ag teacht i gcomharba ar henry kissinger,ˈlʲe|ˈlʲin̻ʲ|ˈn̻ˠə|ˈɾˠaun̻ˠuːhaːn̻ˠ|ˈi|[UNK]|ˈxuɾʲ|ˈʃeː|ˈkoːɾˠlʲə|ˈeɾʲ|[UNK]|ˈfˠiː|fˠal̻ˠəsˠiː|ˈaxt̪ˠɾˠah|ˈəɡəsˠ|ˈvʲiː|ˈʃeː|ˈin̻ˠə|xoːɾˠlʲoɾʲ|ˈsˠl̻ˠaːn̻ˠd̪ˠaːl̻ˠə|ˈn̻ˠaːʃun̻ˠt̪ˠə|[UNK]|ən̻ˠˈʃinʲ|ˈoː|[UNK]|ˈɡə|ˈdʲiː|[UNK]|ˈeɟ|ˈtʲaxt̪ˠ|ˈi|ɡoːɾˠəbˠə|ˈeɾʲ|[UNK]|[UNK],train/3734464195902663957.wav
le linn séasúr na báistí samhain go márta beidh an toirt uisce níos airde agus beidh na heasanna níos drámatúil,ˈlʲe|ˈlʲin̻ʲ|ˈʃeːsˠuɾˠ|ˈn̻ˠə|ˈbˠaːʃtʲiː|[UNK]|ˈɡə|[UNK]|bʲeː|ˈən̻ˠ|ˈt̪ˠaɾˠtʲ|ˈiʃcə|ˈnʲiːsˠ|aɾˠdʲə|ˈəɡəsˠ|bʲeː|ˈn̻ˠə|hʲasˠən̻ˠə|ˈnʲiːsˠ|ˈd̪ˠɾˠaːmˠət̪ˠuːlʲ,train/3734506580960294020.wav
sa chur i láthair príomhthéama a bhí ann déardaoin mar chuid den seó cluichíochta thóiceo thaispeáin satoru iwata uachtarán ar nintendo dearadh an rialaitheora cluichíochta do chonsól nua na cuideachta ar a dtugtar nintendo revolution,ˈsˠə|ˈxuɾˠ|ˈi|ˈl̻ˠaːhiɾʲ|[UNK]|ə|ˈvʲiː|ˈən̻ˠ|[UNK]|mˠaɾˠ|ˈxidʲ|ˈdʲənʲ|ˈʃoː|kl̻ˠihʲiaɾˠt̪ˠə|[UNK]|haʃpʲanʲ|[UNK]|[UNK]|ˈuaxt̪ˠəɾˠan̻ˠ|ˈeɾʲ|[UNK]|ˈdʲaɾˠuː|ˈən̻ˠ|ɾʲial̻ˠaiçoːɾˠə|kl̻ˠihʲiaɾˠt̪ˠə|ˈd̪ˠə|[UNK]|ˈn̻ˠua|ˈn̻ˠə|ˈkidʲaxt̪ˠə|ˈeɾʲ|ə|d̪ˠuɡt̪ˠəɾˠ|[UNK]|[UNK],train/3738483725114301172.wav
chuaigh felicia a bhí ina stoirm den chatagóir 4 ar scála hairicín saffir-simpson i léig go lagrach trópaiceach sular glanadh í dé máirt,ˈxuaj|[UNK]|ə|ˈvʲiː|ˈin̻ˠə|ˈsˠt̪ˠoɾʲəmʲ|ˈdʲənʲ|xat̪ˠəɡoɾʲ|[UNK]|ˈeɾʲ|ˈsˠkaːl̻ˠə|ˈhaɾʲəcinʲ|[UNK]|ˈi|ˈl̻ʲeːɟ|ˈɡə|ˈl̻ˠaɡˈɾˠah|ˈt̪ˠɾˠoːpˠəcah|ˈsˠul̻ˠəɾˠ|ˈɡl̻ˠan̻ˠuː|ˈiː|ˈdʲeː|[UNK],train/374114429029214304.wav
tá eolaithe ann a shíleann go n-itheadh an triceratops cíocáidí ar cineál planda iad a bhí coitianta sa tréimhse chailceach,ˈt̪ˠaː|oːl̻ˠiː|ˈən̻ˠ|ə|çiːlʲən̻ˠ|ˈɡə|[UNK]|ˈən̻ˠ|[UNK]|ciːkaːdʲiː|ˈeɾʲ|ˈcinʲal̻ˠ|ˈpˠl̻ˠan̻ˠd̪ˠə|ˈiad̪ˠ|ə|ˈvʲiː|ˈkotʲian̻ˠt̪ˠə|ˈsˠə|ˈtʲɾʲeːvʲʃə|[UNK],train/374159378285415127.wav
tá sé deacair neart ainmhithe neamhchoitianta a aimsiú agus in amanna tá rialacha ag páirceanna i dtaobh grianghraif a ghlacadh dóibh chun críocha tráchtála,ˈt̪ˠaː|ˈʃeː|ˈdʲakəɾʲ|ˈnʲaɾˠt̪ˠ|ˈanʲəmʲˈhihʲə|ˈnʲauˈxotʲian̻ˠt̪ˠə|ə|ˈamʲʃuː|ˈəɡəsˠ|ˈinʲ|ˈamˠən̻ˠə|ˈt̪ˠaː|ˈɾˠial̻ˠahə|ˈeɟ|pˠaːɾʲcən̻ˠə|ˈi|ˈdʲiːvˠ|ɟɾʲiaŋhɾˠəfʲ|ə|ˈɣl̻ˠakuː|ˈd̪ˠoːvʲ|ˈxun̻ˠ|ˈcɾʲiːhə|ˈt̪ˠɾˠaːɾˠt̪ˠaːl̻ˠə,train/3746322724226965513.wav
"agus rogha agat as 17,000 oileán is scáth-théarma é bia indinéiseach a chlúdaíonn réimse leathan stíleanna cócarála réigiúnacha a fhaightear ó cheann ceann na tíre",ˈəɡəsˠ|ˈɾˠau|ˈəɡət̪ˠ|ˈasˠ|[UNK]|ˈolʲan̻ˠ|ˈisˠ|[UNK]|ˈeː|ˈbʲia|[UNK]|ə|xl̻ˠuːd̪ˠian̻ˠ|ˈɾˠeːmʲʃə|ˈl̻ʲahən̻ˠ|ʃtʲiːlʲən̻ˠə|koːkəɾˠaːl̻ˠə|ɾʲeːɟuːn̻ˠahə|ə|aitʲəɾˠ|ˈoː|ˈçin̻ˠ|ˈcin̻ˠ|ˈn̻ˠə|ˈtʲiːɾʲə,train/3754388997227129441.wav
tá neart foirgnimh go hálainn le breathnú orthu agus is féidir leis an radharc ó fhoirgneamh ard nó fuinneog atá suite go cliste a bheith ina hábhar áilleachta,ˈt̪ˠaː|ˈnʲaɾˠt̪ˠ|fˠoɾʲəɟnʲivʲ|ˈɡə|haːl̻ˠən̻ʲ|ˈlʲe|bʲɾʲahn̻ˠuː|ˈoɾˠhu|ˈəɡəsˠ|ˈisˠ|ˈfʲeːdʲəɾʲ|ˈlʲiʃ|ˈən̻ˠ|ˈɾˠauɾˠk|ˈoː|oɾʲəɟnʲuː|ˈaːɾˠd̪ˠ|ˈn̻ˠoː|ˈfˠin̻ʲoɡ|əˈt̪ˠaː|ˈsˠitʲə|ˈɡə|ˈclʲiʃtʲə|ə|ˈvʲehʲ|ˈin̻ˠə|haːvˠəɾˠ|aːl̻ʲəɾˠt̪ˠə,train/375770504701063780.wav
ba chóir do shaoránaigh cúbacha ar sealbhóirí chárta glas na stát aontaithe iad cuairt a thabhairt ar chonsalacht an eacuadór le díolúine ón riachtanas seo a fháil,ˈbˠə|ˈxoːɾʲ|ˈd̪ˠə|hiːɾˠaːn̻ˠiː|kuːbˠahə|ˈeɾʲ|ʃal̻ˠəvˠoːɾʲiː|xaːɾˠt̪ˠə|ˈɡl̻ˠasˠ|ˈn̻ˠə|ˈsˠt̪ˠaːt̪ˠ|[UNK]|ˈiad̪ˠ|ˈkuaɾˠtʲ|ə|ˈhoːɾʲtʲ|ˈeɾʲ|xon̻ˠsˠəl̻ˠaɾˠt̪ˠ|ˈən̻ˠ|[UNK]|ˈlʲe|ˈdʲiːl̻ˠunʲə|ˈoːn̻ˠ|ˈɾˠiaxt̪ˠən̻ˠəsˠ|ˈʃo|ə|ˈaːlʲ,train/3762666997400888406.wav
ag 11:20 d'iarr na póilíní ar an lucht agóide filleadh ar ais ar an gcosán á rá go raibh gá le cothromaíocht a bhaint amach idir an ceart chun agóide agus an fhadhb le carnadh tráchta,ˈeɟ|[UNK]|ˈdʲiːɾˠ|ˈn̻ˠə|ˈpˠoːlʲiːnʲiː|ˈeɾʲ|ˈən̻ˠ|ˈl̻ˠaxt̪ˠ|aɡoːdʲə|ˈfʲil̻ʲuː|ˈeɾʲ|ˈaʃ|ˈeɾʲ|ˈən̻ˠ|ɡasˠan̻ˠ|aː|ˈɾˠaː|ˈɡə|ˈɾˠoːvˠ|ˈɡaː|ˈlʲe|ˈkoɾ̥ˠəmˠiːaxt̪ˠ|ə|ˈvˠanʲtʲ|əˈmˠah|ˈidʲəɾʲ|ˈən̻ˠ|ˈcaɾˠt̪ˠ|ˈxun̻ˠ|aɡoːdʲə|ˈəɡəsˠ|ˈən̻ˠ|eːbˠ|ˈlʲe|ˈkaːɾˠn̻ˠuː|ˈt̪ˠɾˠaɾˠt̪ˠə,train/3772291642888521141.wav
faoi cheannaireacht deng xiaoping a rinneadh na chéad leasuithe eacnamaíocha,ˈfˠiː|çan̻ˠəɾʲaɾˠt̪ˠ|[UNK]|[UNK]|ə|ˈɾˠin̻ʲuː|ˈn̻ˠə|ˈçeːd̪ˠ|lʲasˠəhʲə|akn̻ˠəmˠiahə,train/3777137324628121971.wav
